id,review,aspect,sentiment
3020,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",seaweed,positive
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",dishes,positive
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",lamb_sausages,positive
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",sardines_with_biscuits,positive
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",large_whole_shrimp,positive
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",pistachio_ice_cream,positive
1702,The food is reliable and the price is moderate.,food,positive
1702,The food is reliable and the price is moderate.,price,neutral
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",ambiance,positive
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",atmosphere,positive
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",food,negative
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",service,negative
628,The server was really cool and served us our food and drinks with a smile.,server,positive
628,The server was really cool and served us our food and drinks with a smile.,food,neutral
628,The server was really cool and served us our food and drinks with a smile.,drinks,neutral
628,The server was really cool and served us our food and drinks with a smile.,served,positive
3563,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,food,neutral
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",sushi,positive
727,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",thai_food,positive
1925,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",chef,negative
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,service,negative
3144,I had to share my table with a loud group of kids and the service was rude an unattentive.,table,negative
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,garlic,positive
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,fresh_tomatoes,positive
1487,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,sauce_on_the_pizza,positive
2120,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor_seating,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",mesclun,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",salmon,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",ice_cream,positive
1868,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",courses,positive
770,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,wait,neutral
2205,The food is usually good but it certainly isn't a relaxing place to go.,food,positive
2205,The food is usually good but it certainly isn't a relaxing place to go.,place,negative
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",staff,positive
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",bistro_fare,positive
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",chilaquiles,positive
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",jazz_brunch,positive
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",live_jazz,positive
2451,The prices were fantastic.,prices,positive
1632,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",measures_of_liquers,positive
1961,"The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.",service,neutral
710,"It's not mind-blowing, but to me, thai food never is and never will be.",thai_food,neutral
911,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",food,positive
911,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",pork_belly,negative
911,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",fat,negative
2903,"i've been to sapphire twice and both times the food was fine, if not good.",food,positive
1887,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,tables,negative
1887,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,dinner,positive
